x,y
0.27320199655379557,0.6367455528351961
-0.45472699900006874,0.8737555017751335
-0.6465062568224168,0.7837597896705208
1.1907428958319657,0.158122766346656
0.3004671487902531,0.5283587893416408
0.658554619311641,0.3083157663672745
0.5642991124113287,0.882668074160586
0.5288636979221601,-0.44618290192911053
0.7083149599269417,0.1992337664207667
0.9523376220082171,0.10713200279387522
-0.4994801820095233,-0.3440273284948408
0.25171866107578733,0.33361043858587036
-0.5326800630164706,1.0901037178788417
0.9742391613250255,-0.023320300173850422
0.24329032061987765,1.13075063946371
0.3281444827303767,-0.7779086099346254
-0.2963690893469001,-0.45590176270659993
-0.45402364946506935,0.6210415273944614
-0.10987539155871434,0.1788906601171811
-0.39036003221569815,-0.558338146707605
-0.21156987493662535,-0.3376203957575903
-0.09840524876416303,-0.14883605157341417
0.8932768489128265,0.3706414145774963
0.5988370011189551,0.05103711251309266
-0.02441512238888779,-0.11805362861258926
-0.2086924031184617,-1.6245391462870933
0.823011280335453,0.8243273600462797
0.3155093249179945,0.10182436236527226
0.18931118560185056,0.9237756519228252
-0.8422660112703863,0.5611290161429572
0.03747819554452359,0.024854731310577177
-0.7018750620737718,0.5584701216196508
-1.3440176067070282,0.01642311996743228
-0.08196652344989312,1.0325762723830723
0.4076617367850645,0.04633686786906677
-1.2037999841757767,-0.6459428945349297
0.37803269218390173,0.10463892711070957
0.3171889381002236,-0.07231648124976271
-0.8024452006181345,0.23136155600065328
0.5091126138875521,-0.0009161291491953259
0.3329482180568533,-0.021929578965550173
0.3192840652749751,-0.2626910803605302
-0.30306444058400017,0.5838867500690821
-0.8634346937648227,-0.41999634671325176
-0.27399538920045846,-0.9365340400174339
0.5773729629135762,0.901805124252586
0.27220565913852063,-0.5469442252751057
-0.355126150646285,0.18141949440914917
-0.16381442012143396,0.4930823260387617
-0.22524149471276855,0.5485338405386534
0.03907755365341077,-0.18059473838734233
1.2960589620877632,-0.11211866719885752
-0.941167976632367,-0.3649236215019515
-0.2584100980897914,-0.7931865062387248
0.03337545123597628,-0.43740263731891105
-0.6484993549161767,0.19728991079466274
1.077662139067198,0.7551145079264502
-0.1740245829731223,0.18542426159195718
-0.15742502649969983,-0.26012791627334636
0.15149999922409021,-0.026756056860930084
0.432180308590121,0.015913707915710545
-0.0905746113512069,0.007531538904699534
-0.37640755734439557,0.5152428592650455
0.3342124780811156,0.3360667255163639
1.8251952182466178,-1.3661600081000083
1.3384038194623393,0.34630020558608726
0.8160071401076385,-0.3110974443711638
1.145380416377711,0.9414929948705241
0.01808727480121868,-1.4088562850609405
-0.3236469522121477,0.18328170136603525
-0.34472529515970585,1.3361481500040966
-0.9141248276261107,0.7461714754232467
-0.19774313334317692,-0.07404444368605341
0.28887086577657933,0.2646396237058113
-1.009174782781872,-0.21799456599796593
-0.16844688489220352,0.13592298331783573
-0.3810625637885443,-0.8533716690913079
0.0813254570039155,0.32325666667269304
0.13380926991477302,0.2632946980111895
-0.8195941815228157,0.07274601518839591
0.8621923795874923,0.07257339110641726
-0.18446098779450332,-0.14734128636604651
-0.36049462831782864,-0.294421432664973
-0.3000137609451651,0.08342026725642483
0.43659562467747465,-0.4082867774021918
0.5352496653240817,0.1821744288999975
0.4149560361371792,-0.4300249772091782
-0.0675712561213913,-0.0848117278092515
-0.22747207564687186,-0.7482381197024935
0.7764981048099977,-0.44252589964746125
-0.26565004088960303,-0.3130935554547876
0.18196893750746046,0.29445789672186806
-0.6167568993086168,-0.2604132783984052
-0.2277266907519474,0.7943794483905795
0.4092740957902921,-0.09082009326330441
1.1619604056714015,0.4950282881095437
-0.9729332718888876,-1.0782568800111554
0.1814138680658323,0.7269028192295682
-0.8389852117723958,1.0240790649903044
-0.21325688043196767,0.20660809958496792
0.17481869290116767,-1.209073073123752
0.6850659539991587,-1.0309208306426418
-1.1400147046065638,-0.04847797794409857
-1.04107271978662,0.15361272726592876
-0.6260755810493416,-0.5688722751582629
0.3973693070958964,0.4769113516343105
0.05653069961029352,-0.9311899097673688
-0.4196500609401058,-0.19203123732800834
-0.35972284097802604,-0.0030447290687587343
-1.2845419160303821,0.21050462609756956
-0.26101310801691685,-0.37977823747427625
0.29214645676250756,0.28500901578268395
-0.9693860830194939,0.0409784487048462
0.15056945683750575,0.012297776225283193
0.5606805705823777,-0.26968268566388687
0.10118586071306328,-0.8180458521345771
-0.132748382794519,1.5777274790442126
0.7705070985232066,1.026426542859
0.33122979225698185,-0.07459796129362514
0.3400506339429063,0.6137345281382206
0.16605675995224664,1.3062965272839009
0.28602234449818176,-0.4781479323008949
-0.6005760593325545,0.2984235873545755
-0.1522242073207241,1.5425048006416695
0.13959272900607042,0.16950158930788284
0.17826247647199664,0.3177425814443636
-0.31049011477039223,-0.3468255219237582
-0.3931200418839615,-0.05562566821417407
-0.5907286443775775,-0.14110155125963303
-0.2149795039000905,0.4517553252772497
0.2576950729297283,0.08222478525912513
0.5372936872776698,-0.041663653004097016
-0.07297743951175885,-1.6856752204326348
0.5679282060224538,-0.3960449419317479
-0.18374407221942854,0.3432920332203792
0.13258285634808095,-0.9038243853663084
-0.5177854549336073,-0.34606176047540654
0.9903999751847078,-0.05949883875762868
-0.46584779106003404,0.3475121817800331
-0.650601657865127,1.3192322261656793
-0.40903264770808057,0.13793851761686
0.6322929057039478,-0.8627346394185766
-1.3231748854437293,-0.7638530307067316
0.5624335000592656,-0.19676223085480268
0.03936827443400002,0.8168609660435364
-0.9229378259302821,0.3639759735862756
0.9909635168331886,0.8019938161272684
0.9006289385449245,0.0010757848557976309
0.3555773445584027,0.20672202585165067
0.24669750484542977,-0.5565133865232544
-0.6770839434266854,-0.6430432966564366
0.18240850168570188,-1.4187151001815312
-0.10686199277704311,0.3994284734592638
1.2409486503135903,-0.03285090295995639
-1.204477080785434,0.6924166165057197
0.48471338659842084,-0.5969025112241348
0.14983819405610987,1.2684065411230157
-0.8923927493152485,1.2257288701947804
0.18896178083228624,-0.580059982845178
0.22173085050042185,-0.41527621295634204
1.6977726719699884,0.04156319091367049
0.5892183359991847,-0.4477702025494072
-0.29096835569046897,-0.9447338866457441
-1.3377903054900764,0.06900560646962722
-0.31540858849925196,0.23578965949200806
0.029115006523766168,-0.2513052237540585
0.4076117291170031,0.2297348404331056
0.15441732371665534,0.31874936487446603
-0.9148793603435862,-0.19123690897061923
-0.5419026313241568,-0.4247484867490056
-0.5132224623178374,0.31585520821492136
-0.28470559283153374,-0.7195853268984289
0.5906327917295252,0.16404404991305382
-0.5142327258400547,-1.1370752392751553
0.07902522146362084,-0.32387489338841163
-0.37147691113062004,-0.5549155983028402
0.28656949451554387,1.5211670959370365
-0.03840998313492222,-0.2602677160454309
-0.018916247760606335,-0.4814125242032947
0.482214420664423,-0.2293735085868947
0.4436270729422921,0.2931353054656691
-0.2848761540158822,-0.23958007919335236
-0.5522661318962296,-0.2148850103598555
0.4370024333669897,0.06378047002139321
0.7372694412644321,-1.0887311312843995
-0.4845614764953621,-0.3786366766353365
0.12077287563643739,0.8683443410604446
0.22076757087846913,1.3041073474921268
-0.4270812644646276,0.4306697026115228
0.09611194555437858,0.8268569610072437
-0.030187789763324906,0.43454932156561943
0.677286640494826,-1.2735450412367533
0.5637072607618036,0.45415393377991786
-0.8058917614987026,-0.07146473858402944
0.1718503027204674,0.18777708638130972
-0.7557494727267783,0.8295652015133672
1.1741127130669247,0.0007266486250578759
-1.0717418011458637,0.9345189389714634
0.1583206019765477,-0.8796006678587353
0.3551005561955818,0.46377911685398143
0.5191100298797617,0.7710133428503588
1.0506559081482547,0.11086653798363715
0.019483455808015523,-1.0683958464914025
0.16681817833468884,-0.11185621869930895
0.11712588563910002,-0.9336087951299288
0.5087310460762824,0.602432824668586
-0.5014517322588273,0.2872516617730999
-0.40767534566862007,-1.2372574086603525
-0.7706741917703364,-0.207429713130302
-0.06995607613368306,0.09934877657189292
-0.03237315289108648,0.4265212276854761
-0.24652809161848097,-0.699067588441958
-0.15234137180125204,-0.7451068839696009
-0.7420237354415324,-0.17231038773965554
0.38670848194528357,-0.7270643248772933
-0.9113374527475901,0.0798795789766674
0.8869362266856704,-0.1781966553007588
0.06487557236542967,-1.190877460356269
0.7033411966099371,0.04327163815429275
0.24898509290548854,-0.2877635121183145
0.40015011071949086,-0.09629813868248706
0.4283721537779116,-1.1193861828578668
-0.4387698163611707,0.07817239658050378
-0.11540803815863199,-0.3277377788862653
0.19789351563543198,0.7302162925557449
-0.39702945140893825,0.7840399710035012
-0.032153769762057575,0.1494394522074318
-0.00908095411068948,-1.318835710500527
0.33941873669258404,-0.1397311381580362
-0.15203137456575988,-0.2107023833907082
0.09922876161695109,0.3909270021119383
-0.031790423132062186,0.2839988271396209
-0.6071999800123887,-1.2711637232803321
-0.43506037662563596,0.9050105190414609
0.15785121564508608,0.19842882470387832
0.48069639729356173,-0.550849852851324
0.07352022251870069,1.2726765491891563
-0.49857855979721993,1.0476628687633873
-1.0605782371308565,0.6658043365560756
1.1690315584122184,0.2768430036131163
1.296356427684535,0.3452546460489803
-1.006434106675122,0.10123683347128695
-0.7048018813611007,0.7380897611154771
0.21921498463740996,-0.4768814547713186
-0.12845412350832192,-1.207526589551698
1.0153689765303096,-0.10642229308978625
-0.21858427796092003,0.0047860990335290635
0.13057946677271173,0.5189750746424115
-0.21513031820655332,0.44790119946675105
-0.2252999639825102,0.18541870222163867
0.7810011463220149,0.05630933586379103
0.5025210866253322,0.7035462107119596
-0.11051486997558234,-0.623315766147617
-0.5640285771781656,-0.6535997925742613
-0.2769751910900957,0.4456645469384389
0.6580097011204743,0.3303156317239875
0.005489924306421015,-0.5897085589993523
0.37074524663046327,0.16453751284128496
0.2744736599848433,0.18127649994714137
-0.38631320570338434,-0.71113714861469
-0.7438104786530375,-0.4488733584144462
0.08910947842638824,0.6037060028482587
0.11071708803625366,0.31275561969012816
